wl	n
0.581002445	2.542831244
0.591075975	2.540199731
0.601324162	2.537694554
0.611750033	2.53525658
0.622356671	2.532867002
0.633147208	2.530614842
0.644124834	2.528435622
0.655292792	2.526340213
0.666654382	2.524384747
0.678212961	2.522429407
0.689971945	2.520538124
0.701934809	2.51876687
0.714105087	2.517020744
0.726486376	2.515311731
0.739082334	2.51372801
0.751896682	2.512182108
0.764933209	2.510644519
0.778195765	2.509237763
0.79168827	2.507855046
0.805414711	2.50648749
0.819379143	2.505234118
0.833585693	2.50393716
0.848038559	2.502717309
0.862742011	2.501641744
0.877700395	2.500481227
0.89291813	2.499436488
0.908399713	2.498409741
0.924149718	2.497400651
0.940172801	2.496408725
0.956473694	2.495444823
0.973057215	2.494571571
0.989928265	2.493739542
1.007091828	2.492913245
1.024552976	2.492103598
1.042316868	2.491301913
1.060388755	2.490512923
1.078773975	2.489766394
1.097477962	2.489101404
1.116506242	2.488448063
1.135864437	2.487800346
1.155558269	2.487152428
1.175593556	2.486512596
1.195976219	2.4859704
1.21671228	2.485379336
1.237807867	2.484850659
1.259269214	2.484277453
1.281102661	2.483787725
1.30331466	2.483307185
1.325911776	2.482834797
1.348900684	2.482370336
1.372288179	2.481913571
1.39608117	2.481465638
1.420286688	2.481093888
1.444911887	2.480688019
1.469964042	2.480262178
1.495450555	2.479937369
1.521378959	2.479528581
1.547756915	2.479218422
1.574592216	2.478817052
1.601892793	2.478533029
1.629666712	2.478219461
1.657922181	2.477918337
1.686667548	2.477581143
1.715911308	2.477325974
1.745662102	2.477054558
1.775928721	2.476773311
1.806720108	2.476476046
1.838045362	2.476308524
1.869913739	2.476041287
1.902334656	2.475752446
1.935317693	2.47560013
1.968872596	2.475315641
2.003009281	2.475164044
2.037737833	2.474889265
2.073068516	2.474742381
2.109011769	2.474471859
2.145578213	2.474326316
2.182778653	2.474176252
2.22062408	2.473954368
2.25912568	2.473772022
2.298294827	2.473624184
2.338143096	2.47347919
2.378682262	2.473335885
2.419924303	2.473194206
2.461881407	2.473063193
2.504565972	2.472845286
2.547990609	2.472679632
2.59216815	2.472545403
2.637111651	2.472412398
2.68283439	2.47227336
2.729349878	2.472199318
2.776671861	2.47212608
2.824814322	2.471992631
2.873791485	2.471867601
2.923617824	2.471742742
2.974308061	2.471619096
3.025877175	2.471496137
3.078340404	2.47137554
3.131713251	2.471245907
3.186011486	2.471219045
3.241251154	2.471118524
