# The fluxes in this file are the u-band HiPERCAM magnitudes of D6-2
# relative to a comparison star located at RA= 21:28:30.37,
# Dec=+25:22:54.1. The data were taken on 2018-06-11 on the 10.6m GTC,
# Roques de Los Muchachos, La Palma, Spain. The times listed are MJD at
# the centre of the exposures; the exposure times are in days.
# 
# Outliers [if any] were flagged by iteratively fitting a straight line to magnitudes
# versus time and rejecting using anything more than 3.0 sigma from the fit. These
# are not necessarily junk data because the flares may be real, but this process allows
# a better estimate of the gradient I think.
# 
# Straight line fit results:
# 
#  model = c + g*(t-t.mean())
# 
#  Chi**2 = 2267.8697576579652, ndof = 2385, nreject = 5
# 
#  c      = 1.08915 +/- 0.00019 mags
#  g      = 0.36722 +/- 0.01021 mags/day
#  r(c,g) = 0.05526
# 
# Quoted uncertainties reflect errors re-scaled to ensure chi**2/ndof = 1.
# "r(c,g)" is the correlation coefficient.
#         
# 
# Unrecoverably bad data are indicated by "nan" (not-a-number)
# values. There are also a series of flags which are combined into a
# single integer "bitmask". The values & meanings of these bitmask flags
# are as follows:
# 
#    Flag =      1: no FWHM could be measured
#    Flag =      2: zero sky pixels
#    Flag =      4: sky aperture overlapped the edge of the data window
#    Flag =      8: target aperture overlapped the edge of the data window
#    Flag =     16: target aperture had saturated pixels
#    Flag =     32: target aperture had non-linear pixels
#    Flag =     64: no extraction was possible
#    Flag =    128: there were no valid pixels in the target aperture
#    Flag =    256: marked as affected by clouds
#    Flag =    512: junk data of unspecified nature
#    Flag =   1024: bad flat field feature in target aperture
#    Flag =   2048: bad column in in target aperture
#    Flag =   4096: the time was flagged as bad
#    Flag =   8192: identified as an outlier
# 
# Thus for instance a value of 20 (=16+4) would indicate that the
# annulus used to measure the sky had crossed the edge of the data
# window and that the saturation level had been breached. A value of 0
# means no flags were set. The flags vary in their severity and do not
# always indicate that data is to be thrown away. There will also be
# some data affected by glitches such as cosmic rays, so don't expect
# all bad data to be indicated as such.
# 
# -----------------------------------------------------------------
# Data written by hipercam.hlog.Tseries.write.
# 
# Five columns: times exposures y-values y-errors  bitmask
# 
58280.15128864614 2.571e-05 1.077873e+00 9.886e-03 0
58280.15131568645 2.819e-05 1.084966e+00 9.458e-03 0
58280.15134396368 2.819e-05 1.091779e+00 9.504e-03 0
58280.15137224091 2.819e-05 1.089695e+00 9.418e-03 0
58280.15140051815 2.819e-05 1.080448e+00 9.381e-03 0
58280.15142879538 2.819e-05 1.081535e+00 9.295e-03 0
58280.15145707261 2.819e-05 1.091450e+00 9.123e-03 0
58280.15148534985 2.819e-05 1.059930e+00 9.116e-03 0
58280.15151362708 2.819e-05 1.073944e+00 9.091e-03 0
58280.15154190432 2.819e-05 1.089991e+00 9.216e-03 0
58280.15157018155 2.819e-05 1.073334e+00 9.563e-03 0
58280.15159845879 2.819e-05 1.078549e+00 9.419e-03 0
58280.15162673602 2.819e-05 1.074396e+00 9.528e-03 0
58280.15165501326 2.819e-05 1.051912e+00 9.256e-03 0
58280.15168329049 2.819e-05 1.079705e+00 9.477e-03 0
58280.15171156773 2.819e-05 1.074727e+00 9.564e-03 0
58280.15173984496 2.819e-05 1.083868e+00 9.823e-03 0
58280.1517681222 2.819e-05 1.078482e+00 9.605e-03 0
58280.15179639943 2.819e-05 1.074946e+00 9.840e-03 0
58280.15182467666 2.819e-05 1.051930e+00 9.659e-03 0
58280.1518529539 2.819e-05 1.090513e+00 9.261e-03 0
58280.15188123113 2.819e-05 1.074461e+00 9.334e-03 0
58280.15190950836 2.819e-05 1.079754e+00 9.469e-03 0
58280.1519377856 2.819e-05 1.071829e+00 9.327e-03 0
58280.15196606283 2.819e-05 1.076046e+00 9.213e-03 0
58280.15199434007 2.819e-05 1.075541e+00 9.305e-03 0
58280.1520226173 2.819e-05 1.082423e+00 9.234e-03 0
58280.15205089454 2.819e-05 1.078027e+00 9.201e-03 0
58280.15207917177 2.819e-05 1.080138e+00 9.091e-03 0
58280.15210744901 2.819e-05 1.082922e+00 9.158e-03 0
58280.15213572624 2.819e-05 1.077068e+00 9.180e-03 0
58280.15216400348 2.819e-05 1.076558e+00 9.139e-03 0
58280.15219228071 2.819e-05 1.059626e+00 9.155e-03 0
58280.15222055795 2.819e-05 1.091077e+00 9.300e-03 0
58280.15224883518 2.819e-05 1.093357e+00 9.330e-03 0
58280.15227711241 2.819e-05 1.099100e+00 9.491e-03 0
58280.15230538965 2.819e-05 1.070719e+00 9.789e-03 0
