ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
324.6124113,25.3738904,0.3956,0.3874,-0.1586,15.313,0.123,8.8,9.006E-01,15.015,0.332,3.3,4.490E-01,1,0,0000,BB,10,57349.17232144,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.539525,16.282803
324.6124221,25.3738878,0.3498,0.3580,-0.0987,15.291,0.124,8.8,9.061E-01,15.197,0.380,2.9,3.927E-01,1,0,0000,BC,10,57349.36918653,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.540535,16.741430
324.6125239,25.3738596,0.3582,0.3855,-0.1123,15.399,0.135,8.0,4.858E-01,14.632,0.230,4.7,7.295E-01,1,0,0000,BB,10,57349.04129034,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.551896,21.105036
324.6123572,25.3739076,0.4138,0.4822,-0.2472,15.530,0.156,7.0,7.478E-01,14.466,0.215,5.0,3.949E-01,1,0,0000,BB,10,57349.04116302,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.553433,13.938261
324.6125199,25.3738676,0.6684,0.6369,-0.1968,16.045,0.227,4.8,8.436E-01,14.710,0.346,3.1,6.799E-01,1,0,0000,BB,10,58266.22149624,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.574134,20.823093
324.6123386,25.3739180,0.5715,0.5441,0.1633,15.742,0.233,4.7,4.452E-01,14.452,0.241,4.5,7.588E-01,1,0,0000,BB,10,57348.64781487,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.575699,13.090038
324.6123987,25.3739062,0.4206,0.3475,-0.1430,15.149,0.123,8.8,1.074E+00,14.870,0.275,4.0,5.283E-01,1,0,0000,BB,10,57170.17434196,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.582965,15.591577
324.6124611,25.3738916,0.3170,0.2709,-0.1182,14.935,0.095,11.4,1.341E+00,14.357,0.216,5.0,8.404E-01,1,0,0000,AB,10,57901.42056858,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.591681,18.208251
324.6125967,25.3738554,0.5084,0.4332,-0.2126,15.438,0.174,6.2,5.262E-01,14.338,0.260,4.2,3.704E-01,1,0,0000,BB,10,57902.27169561,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.628595,23.908157
324.6126023,25.3738535,0.5820,0.5915,-0.2663,15.675,0.189,5.7,8.218E-01,14.843,0.498,2.2,5.500E-01,1,0,0000,BC,5,58265.76346167,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.629765,24.148543
324.6124613,25.3739033,0.3760,0.3664,-0.1710,15.210,0.124,8.7,6.684E-01,14.637,0.252,4.3,4.360E-01,1,0,0000,BB,10,57901.68250264,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.631912,18.053090
324.6126491,25.3738355,0.8842,0.8072,-0.3890,16.124,0.270,4.0,4.569E-01,15.448,0.473,2.3,6.180E-01,1,0,0000,BC,10,58429.33680304,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.635865,26.193383
324.6125682,25.3738731,0.5554,0.5125,-0.2739,15.524,0.179,6.1,8.273E-01,14.982,0.344,3.2,5.066E-01,1,0,0000,BB,10,58265.95981678,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.650592,22.545769
324.6124071,25.3739239,0.3275,0.3008,-0.0521,15.065,0.101,10.7,8.475E-01,14.406,0.234,4.6,5.293E-01,1,0,0000,AB,10,57170.43678508,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.651693,15.704779
324.6123828,25.3739332,0.4537,0.4788,-0.1272,15.155,0.144,7.5,8.313E-01,14.373,0.197,5.5,1.170E+00,1,0,0000,BB,10,57171.42110634,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.663306,14.658492
324.6125874,25.3738714,0.6603,0.6419,-0.2621,16.007,0.210,5.2,7.136E-01,15.239,0.539,2.0,3.932E-01,1,0,0000,BC,10,58068.27940086,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.669272,23.282351
324.6123722,25.3739528,0.7520,0.6744,-0.1638,15.917,0.211,5.1,1.208E+00,14.803,null,1.7,8.012E-01,1,0,0000,BU,10,58266.28694784,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.723121,14.037228
324.6126992,25.3738429,0.3404,0.3389,-0.1748,15.324,0.124,8.8,1.012E+00,14.173,0.213,5.1,8.174E-01,1,0,0000,BB,10,57902.20624400,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.733611,27.821193
324.6123352,25.3739640,0.3897,0.4068,-0.1803,15.414,0.133,8.2,4.198E-01,14.944,0.343,3.2,9.443E-01,1,0,0000,BB,10,57535.14993638,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.734737,12.505813
324.6124267,25.3739482,0.6210,0.6511,-0.1655,16.079,0.237,4.6,9.817E-01,14.973,0.324,3.3,6.539E-01,1,0,0000,BB,5,57534.49478579,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.753314,16.159139
324.6125628,25.3739075,0.4726,0.4625,0.1258,15.592,0.148,7.3,8.179E-01,15.251,null,0.8,9.814E-01,1,0,0000,BU,10,58068.73769017,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.758659,21.778710
324.6122175,25.3739905,0.7682,0.8402,-0.3248,16.160,0.258,4.2,1.026E+00,14.852,null,1.9,1.389E+00,1,0,0000,BU,5,58429.27135135,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.761338,7.754117
324.6124008,25.3739582,0.5671,0.5232,-0.1966,15.746,0.172,6.3,7.727E-01,14.788,null,1.6,7.277E-01,1,0,0000,BU,10,57538.49141010,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.765313,15.065704
324.6125285,25.3739219,0.5983,0.5957,0.0652,15.482,0.210,5.2,8.742E-01,14.647,null,1.5,5.912E-01,1,0,0000,BU,10,57537.90170795,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.766987,20.302116
324.6125415,25.3739218,0.3609,0.3500,-0.1796,15.132,0.116,9.4,6.107E-01,15.046,0.424,2.6,5.211E-01,1,0,0000,BC,10,57902.40272631,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.781487,20.778837
324.6126974,25.3738604,0.2585,0.2603,-0.1225,14.914,0.088,12.3,1.328E+00,14.253,0.188,5.8,6.730E-01,1,0,0000,AB,10,57170.96179885,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.786721,27.407260
324.6124985,25.3739425,0.3790,0.4966,-0.1545,15.470,0.149,7.3,1.509E+00,14.158,0.199,5.5,9.511E-01,1,0,0000,BB,10,57348.97571111,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.804113,18.903599
324.6125967,25.3739162,0.5781,0.6569,-0.2307,15.822,0.196,5.5,4.483E-01,15.187,null,-1.1,7.305E-01,1,0,0000,BU,10,58266.02526848,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.829508,22.855708
324.6123007,25.3740000,0.7227,0.5984,-0.2010,15.966,0.224,4.8,7.317E-01,15.044,0.390,2.8,4.419E-01,1,0,0000,BC,10,58068.54120771,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.838920,10.876093
324.6124157,25.3739763,0.4610,0.4491,-0.1923,15.700,0.172,6.3,8.455E-01,14.729,0.280,3.9,1.331E+00,1,0,0000,BB,10,57348.84455260,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.840923,15.419150
324.6124770,25.3739634,0.5454,0.4438,0.0783,15.507,0.169,6.4,9.494E-01,14.761,0.342,3.2,6.137E-01,1,0,0000,BB,10,57902.14079234,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.853482,17.834733
324.6128096,25.3738319,0.4834,0.4393,-0.1196,15.407,0.148,7.4,1.276E+00,14.902,null,1.7,7.246E-01,1,0,0000,BU,10,57901.87885766,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.877779,31.771917
324.6124628,25.3739800,0.5812,0.5224,-0.1935,15.553,0.169,6.4,6.610E-01,14.463,null,1.9,1.481E+00,1,0,0000,BU,10,58796.54401427,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.896620,17.106066
324.6121801,25.3740329,0.7413,0.7577,-0.4394,15.843,0.245,4.4,5.097E-01,14.831,0.466,2.3,4.204E-01,1,0,0000,BC,10,58633.35412928,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.898201,6.103006
324.6121033,25.3740391,0.5402,0.4842,-0.1887,15.559,0.170,6.4,4.451E-01,14.999,0.334,3.3,1.964E-01,1,0,0000,BB,10,58796.28233492,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.900257,3.169678
324.6115463,25.3739728,1.1327,1.0393,-0.3325,16.479,0.418,2.6,5.580E-01,14.730,0.538,2.0,5.074E-01,1,0,0000,CC,10,58266.09072017,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.902507,341.682056
324.6128483,25.3738218,0.7092,0.5761,-0.3266,15.674,0.190,5.7,6.730E-01,14.655,null,1.1,5.282E-01,1,0,0000,BU,10,57708.01469709,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.914768,33.242857
324.6121877,25.3740455,0.3897,0.4711,-0.1794,15.086,0.166,6.5,6.832E-01,15.006,0.436,2.5,5.725E-01,1,0,0000,BC,10,57534.88787501,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.945972,6.331888
324.6121676,25.3740475,0.4843,0.4341,-0.1495,15.520,0.141,7.7,6.526E-01,14.854,0.393,2.8,6.484E-01,1,0,0000,BC,10,58068.93404537,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.946354,5.569970
324.6124852,25.3739936,0.7818,0.8959,-0.4623,15.911,0.399,2.7,4.919E-01,14.505,null,1.8,5.863E-01,1,0,0000,CU,10,57708.21117993,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.965153,17.743480
324.6125108,25.3739869,0.3554,0.3449,-0.1193,15.175,0.114,9.5,2.067E+00,14.553,0.254,4.3,5.538E-01,1,0,0000,BB,10,57901.81340596,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.968313,18.742902
324.6127798,25.3738782,0.4164,0.4739,-0.1133,15.334,0.146,7.4,1.002E+00,14.629,0.253,4.3,5.814E-01,1,0,0000,BB,10,57902.40259899,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.971356,29.810295
324.6126960,25.3739209,0.4531,0.4032,-0.1577,15.487,0.137,7.9,1.176E+00,14.718,0.269,4.0,7.058E-01,1,0,0000,BB,10,58797.00192130,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.979070,26.206963
324.6125260,25.3739886,0.5122,0.5066,-0.1692,15.623,0.166,6.5,9.651E-01,14.684,null,1.1,6.874E-01,1,0,0000,BU,10,58629.49426495,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.990196,19.257893
324.6121781,25.3740593,0.5638,0.5719,-0.1331,15.721,0.184,5.9,1.110E+00,15.043,0.501,2.2,2.659E-01,1,0,0000,BC,5,57534.62581365,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,4.992039,5.912790
324.6126105,25.3739628,0.5899,0.5668,-0.2441,15.759,0.188,5.8,1.090E+00,14.809,null,1.3,5.288E-01,1,0,0000,BU,10,58265.63255823,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.001588,22.583093
324.6129446,25.3737958,0.8892,0.8567,-0.3204,15.872,0.354,3.1,4.469E-01,14.661,0.312,3.5,5.659E-01,1,0,0000,BB,10,58633.22322605,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.017989,36.822312
324.6127350,25.3739167,0.6366,0.6028,-0.3360,15.612,0.192,5.7,7.257E-01,14.520,null,1.7,5.995E-01,1,0,0000,BU,10,58633.81203601,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.022973,27.581522
324.6125759,25.3739835,0.8908,0.9137,-0.1760,16.398,0.418,2.6,1.097E+00,14.995,0.322,3.4,4.458E-01,1,0,0000,CB,10,57708.08014894,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.028921,21.072951
324.6125294,25.3740088,0.5888,0.5457,-0.2321,15.749,0.173,6.3,1.009E+00,14.776,null,2.0,5.315E-01,1,0,0000,BU,10,57708.73517665,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.062513,19.104601
324.6123335,25.3740575,0.7378,0.6211,-0.2211,15.972,0.219,4.9,3.498E-01,15.250,0.420,2.6,9.705E-01,1,0,0000,BC,10,58429.40225468,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.062759,11.619806
324.6123806,25.3740485,0.5686,0.5332,-0.2483,15.747,0.176,6.2,7.968E-01,14.895,null,1.4,5.656E-01,1,0,0000,BU,10,57537.83612895,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.064302,13.391677
324.6125985,25.3739872,0.3172,0.3457,-0.1287,14.941,0.123,8.9,6.987E-01,14.332,0.214,5.1,9.872E-01,1,0,0000,BB,10,57901.94430994,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.068183,21.794291
324.6127527,25.3739228,0.6301,0.4828,-0.2183,15.483,0.171,6.4,1.763E+00,14.715,null,0.8,5.409E-01,1,0,0000,BU,10,57538.03273858,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.069258,28.043374
324.6123974,25.3740509,0.5904,0.6053,-0.1880,15.905,0.210,5.2,1.258E+00,14.871,0.455,2.4,6.151E-01,1,0,0000,BC,10,58633.68126009,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.085621,13.968050
324.6126771,25.3739622,0.4707,0.4084,-0.1359,15.384,0.139,7.8,1.288E+00,14.787,0.408,2.7,9.747E-01,1,0,0000,BC,10,57537.77067727,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.086753,24.845990
324.6117655,25.3740754,0.6180,0.4972,-0.1913,15.710,0.155,7.0,1.146E+00,15.336,null,0.4,7.624E-01,1,0,0000,BU,10,58429.99119251,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.091191,350.642321
324.6121217,25.3740913,0.7442,0.8539,-0.3952,15.997,0.263,4.1,7.340E-01,15.139,0.480,2.3,6.831E-01,1,0,0000,BC,10,57707.75263506,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.091438,3.725236
324.6124887,25.3740321,0.3895,0.4160,-0.1717,15.660,0.155,7.0,3.735E-01,14.412,0.189,5.7,7.719E-01,1,0,0000,BB,10,58796.87114532,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.100725,17.390802
324.6124794,25.3740376,0.6179,0.6841,-0.2551,16.243,0.241,4.5,1.337E+00,14.998,0.377,2.9,8.234E-01,1,0,0000,BC,10,58429.72951313,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.110697,17.000822
324.6122404,25.3740875,0.3340,0.3614,-0.1647,15.089,0.130,8.3,1.064E+00,14.475,0.273,4.0,1.689E+00,1,0,0000,BB,10,57901.55147190,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.117464,8.052949
324.6127379,25.3739504,0.7528,0.7677,-0.2668,16.065,0.246,4.4,7.467E-01,14.720,0.422,2.6,8.239E-01,1,0,0000,BC,10,58266.74498242,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.135094,27.048041
324.6125086,25.3740364,0.7386,0.8143,-0.3998,16.283,0.381,2.9,6.736E-01,14.412,0.290,3.7,8.012E-01,1,0,0000,CB,10,58633.94281191,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.135162,18.028392
324.6123210,25.3741073,0.5898,0.5434,-0.2015,15.912,0.185,5.9,9.439E-01,15.290,0.374,2.9,6.494E-01,1,0,0000,BC,10,58068.67223847,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.230726,10.787998
324.6124965,25.3740716,0.3910,0.3758,-0.1159,15.353,0.124,8.8,7.427E-01,14.396,0.284,3.8,3.156E-01,1,0,0000,BB,10,58796.74024194,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.244040,17.190957
324.6125426,25.3740682,0.4640,0.4755,-0.2061,15.709,0.167,6.5,9.259E-01,14.754,0.249,4.4,8.634E-01,1,0,0000,BB,10,58793.01204322,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.278710,18.785289
324.6124577,25.3740971,0.3283,0.3284,-0.1567,15.112,0.114,9.5,2.274E+00,13.850,0.187,5.8,7.663E-01,1,0,0000,BB,10,58796.02065561,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.296497,15.592989
324.6129188,25.3739154,0.6038,0.5793,-0.0111,15.659,0.231,4.7,9.218E-01,14.881,null,1.5,4.407E-01,1,0,0000,BU,10,57534.95332670,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.322299,33.318958
324.6119467,25.3741723,0.4978,0.5366,-0.1243,15.563,0.163,6.7,1.195E+00,14.912,null,0.3,5.719E-01,1,0,0000,BU,10,57538.22934822,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.377568,357.458867
324.6123816,25.3741452,0.4308,0.4294,-0.1350,15.435,0.138,7.9,1.005E+00,15.125,0.521,2.1,5.296E-01,1,0,0000,BC,10,58796.60946591,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.404265,12.570384
324.6123042,25.3741613,0.4402,0.6400,-0.1923,15.143,0.200,5.4,7.135E-01,14.485,null,1.9,9.978E-01,1,0,0000,BU,10,57535.21538801,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.412212,9.834470
324.6119418,25.3741947,0.8267,0.7899,-0.2745,16.139,0.250,4.3,1.344E+00,14.761,null,1.8,5.744E-01,1,0,0000,BU,10,58429.53315806,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.458849,357.329271
324.6126293,25.3741053,0.4573,0.4911,-0.1921,15.654,0.168,6.5,8.198E-01,14.553,0.247,4.4,9.560E-01,1,0,0000,BB,5,58796.41311094,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.500532,21.118971
324.6127215,25.3740766,0.5055,0.4684,-0.1764,15.526,0.155,7.0,7.185E-01,14.911,0.480,2.3,1.002E+00,1,0,0000,BC,5,58796.67479029,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.521315,24.410178
324.6126425,25.3741130,0.6184,0.5483,-0.1549,15.656,0.172,6.3,1.086E+00,14.909,null,0.6,1.226E+00,1,0,0000,BU,5,58632.83077035,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.541942,21.429792
324.6123527,25.3742105,0.7868,0.7670,-0.2880,16.222,0.283,3.8,9.638E-01,15.109,0.375,2.9,8.665E-01,1,0,0000,BC,10,58265.89436505,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.615070,11.111954
324.6124818,25.3741923,0.5441,0.5049,-0.1592,15.608,0.158,6.9,1.427E+00,15.105,null,0.1,3.080E-01,1,0,0000,BU,10,58266.35239954,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.647700,15.424380
324.6124085,25.3742121,0.4797,0.4156,-0.1429,15.372,0.140,7.8,8.884E-01,14.397,null,2.0,6.158E-01,1,0,0000,BU,10,58633.48490519,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.658471,12.904366
324.6124978,25.3741941,0.4036,0.4065,-0.1251,15.447,0.132,8.2,8.471E-01,14.873,null,1.8,5.987E-01,1,0,0000,BU,10,58795.88987964,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.667995,15.914102
324.6127875,25.3741294,0.7166,0.6438,-0.2710,15.676,0.189,5.7,1.090E+00,14.883,null,0.5,6.722E-01,1,0,0000,BU,5,58633.09245015,3250125701351015621,15.471,0.041,14.581,0.051,12.451,0.397,8.946,0.431,null,null,null,null,null,null,null,5.784306,25.568527
324.6121812,25.3742873,0.4813,0.4868,-0.2180,15.386,0.138,7.8,1.929E+00,15.207,null,0.3,6.488E-01,1,0,0000,BU,10,58632.96167367,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.809989,5.177828
324.6119336,25.3743058,0.5076,0.4888,-0.2750,15.831,0.197,5.5,1.410E+00,14.004,0.218,5.0,9.131E-01,1,0,0000,BB,5,58796.34778661,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.859623,357.250984
324.6126025,25.3742673,0.5865,0.6407,-0.1761,16.006,0.209,5.2,1.695E+00,14.925,0.377,2.9,9.713E-01,1,0,0000,BC,0,57534.49465843,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.020209,18.344087
324.6114515,25.3742796,0.8489,0.7288,-0.3792,16.046,0.259,4.2,9.071E-01,14.720,0.437,2.5,9.348E-01,1,0,0000,BC,10,58633.28867764,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.048178,342.197409
324.6120543,25.3743654,0.4852,0.4169,-0.1751,15.395,0.169,6.4,1.200E+00,15.192,null,0.5,9.248E-01,1,0,0000,BU,10,58429.86028918,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.068466,1.053431
324.6125205,25.3743329,0.9471,0.9383,-0.4257,16.384,0.332,3.3,7.524E-01,14.267,null,1.6,9.460E-01,1,0,0000,BU,0,57535.34654654,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.169123,15.301062
324.6124298,25.3743736,0.4916,0.4998,-0.2432,15.389,0.157,6.9,6.504E-01,14.873,0.469,2.3,4.367E-01,1,0,0000,BC,10,58796.87101796,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.240970,12.332316
324.6122787,25.3744115,0.4799,0.4741,-0.2145,15.602,0.146,7.4,1.325E+00,14.951,null,1.3,6.881E-01,1,0,0000,BU,10,58069.26130387,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.289942,7.688118
324.6127913,25.3743100,0.7742,0.7579,-0.2266,16.226,0.239,4.5,8.759E-01,15.272,null,0.4,9.601E-01,1,0,0000,BU,10,58429.59860975,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.381820,23.148637
324.6126784,25.3743637,0.7670,0.8066,-0.3367,16.254,0.255,4.3,8.006E-01,15.261,0.466,2.3,5.367E-01,1,0,0000,BC,10,58429.20589966,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.428531,19.459238
324.6106109,25.3739329,0.7207,0.7716,-0.2572,16.212,0.283,3.8,1.456E+00,14.577,0.315,3.4,4.262E-01,1,0,0000,BB,10,58068.99949707,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.430534,314.540525
324.6125388,25.3744320,0.6734,0.6892,-0.2867,15.896,0.273,4.0,5.585E-01,14.645,0.311,3.5,8.106E-01,1,0,0000,BB,10,58633.68113278,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.529048,14.978712
324.6124215,25.3744714,0.6200,0.6197,-0.1997,15.856,0.191,5.7,1.029E+00,15.018,null,1.5,5.657E-01,1,0,0000,BU,10,58068.41030426,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.579944,11.447818
324.6141379,25.3731960,0.4035,0.4237,0.0884,14.782,0.191,5.7,1.388E+00,15.227,null,0.7,3.882E-01,1,0,0000,BU,10,58428.87876863,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.135025,74.908746
324.6109863,25.3708578,0.8697,0.9531,0.3776,15.889,0.351,3.1,1.036E+00,14.903,null,-1.1,1.248E+00,1,0,0000,BU,5,58266.48330296,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.371444,207.138313
